t_weight,e_weight,sum_avg,e_avg,t_avg
0.7000000000000004,0.2999999999999996,41.28074808135112,20.128007308537818,21.152740772813317
0.7100000000000004,0.2899999999999996,40.903079762822365,19.467960422042196,21.435119340780176
0.7200000000000004,0.2799999999999996,40.51589353320148,18.93156256034251,21.58433097285897
0.7300000000000004,0.2699999999999996,40.10772209344537,18.280877465770754,21.826844627674628
0.7400000000000004,0.25999999999999956,39.76115123324077,17.684478764101527,22.076672469139247
0.7500000000000004,0.24999999999999956,39.350628160674525,17.181014031393573,22.16961412928096
0.7600000000000005,0.23999999999999955,38.92794969222876,16.575007400986372,22.35294229124241
0.7700000000000005,0.22999999999999954,38.46709312779815,15.988547708392606,22.478545419405545
0.7800000000000005,0.21999999999999953,38.027013771661636,15.394718820606773,22.632294951054856
0.7900000000000005,0.20999999999999952,37.60751511925966,14.778357622237957,22.829157497021697
0.8000000000000005,0.1999999999999995,37.009460053591425,14.5002875780055,22.509172475585913
0.8100000000000005,0.1899999999999995,36.59552623496725,13.968203413009006,22.62732282195827
0.8200000000000005,0.1799999999999995,36.119903200955626,13.283648916502136,22.83625428445347
0.8300000000000005,0.16999999999999948,35.59821769314615,12.600965422056147,22.997252271090016
0.8400000000000005,0.15999999999999948,35.15635839858129,12.042042506890306,23.114315891691007
0.8500000000000005,0.14999999999999947,34.70512318537157,11.355671546244245,23.349451639127327
0.8600000000000005,0.13999999999999946,34.23285048620128,10.628796248142715,23.60405423805858
0.8700000000000006,0.12999999999999945,33.51178195406484,10.122791615020024,23.38899033904483
0.8800000000000006,0.11999999999999944,32.970052371594406,9.61378070068786,23.356271670906548
0.8900000000000006,0.10999999999999943,32.38670631062234,8.992686448048623,23.394019862573725
0.9000000000000006,0.09999999999999942,31.72403746312023,8.239057408225861,23.484980054894358
0.9100000000000006,0.08999999999999941,31.20090246682923,7.452253229324464,23.748649237504765
0.9200000000000006,0.0799999999999994,30.658758506166,6.712731254992049,23.94602725117394
0.9300000000000006,0.0699999999999994,29.972806828480035,5.9447692354458255,24.028037593034224
0.9400000000000006,0.05999999999999939,29.29681264811647,5.130677226117415,24.166135421999048
0.9500000000000006,0.04999999999999938,28.286391486745664,4.3788973110525,23.90749417569313
0.9600000000000006,0.03999999999999937,27.38371049223252,3.603690584194279,23.78001990803825
0.9700000000000006,0.02999999999999936,26.72084069710848,2.69731173656308,24.023528960545388
0.9800000000000006,0.01999999999999935,25.984336584277397,1.8333749010798701,24.150961683197536
0.9900000000000007,0.009999999999999343,25.372498623476453,0.9137473970354282,24.45875122644101
